cell_id,year,hour,dtp_count,fatal_count,avg_risk
881181b6c9fffff,2023,13,1,0,0.030782146056049037
881181b6c9fffff,2023,14,1,0,0.02757260921045052
881181b6c9fffff,2023,16,1,0,0.0287921284955777
881181b6c9fffff,2023,21,1,0,0.03226997182935847
881181b6c9fffff,2024,0,1,0,0.023188679602879163
881181b6c9fffff,2024,12,1,1,0.02886637713974235
881181b6c9fffff,2024,18,1,0,0.031135440266153096
881181b6c9fffff,2024,21,1,0,0.03226997182935847
881181b6cbfffff,2022,0,1,0,0.020288760054797236
881181b6cbfffff,2022,10,1,0,0.02351019385788703
881181b6cbfffff,2022,12,1,0,0.024266548233357273
881181b6cbfffff,2022,13,1,0,0.02618231714966396
881181b6cbfffff,2022,14,1,0,0.023435945213722376
881181b6cbfffff,2022,21,1,0,0.02767014292297339
881181b6cbfffff,2023,11,1,0,0.024186561652638904
881181b6cbfffff,2023,14,1,0,0.026560494337399085
881181b6cbfffff,2023,15,2,0,0.02495648570901471
881181b6cbfffff,2024,17,1,0,0.024107311867270814
881181b6cbfffff,2024,18,1,0,0.026535611359768018
881181b6cdfffff,2023,16,1,0,0.060296114498797244
881181b6cdfffff,2023,23,1,0,0.0632055022801878
881181b6cdfffff,2024,20,1,0,0.06415713616151657
881181b6cdfffff,2024,22,1,0,0.06347572864592836
881181b6d1fffff,2022,0,1,0,0.018024587660030143
881181b6d1fffff,2022,5,1,1,0.02050647116678489
881181b6d1fffff,2022,15,1,0,0.02214094757476953
881181b6d1fffff,2022,18,1,0,0.025160627140096804
881181b6d1fffff,2023,0,1,1,0.018537118236220663
881181b6d1fffff,2023,13,1,0,0.021384593199299282
881181b6d1fffff,2023,16,1,0,0.022354150459864476
881181b6d1fffff,2023,18,1,0,0.023110504835334722
881181b6d1fffff,2024,1,1,0,0.017241830718099063
881181b6d1fffff,2024,2,1,0,0.01899528200467416
881181b6d1fffff,2024,7,1,0,0.02011148989991456
881181b6d1fffff,2024,9,2,0,0.01977484663436119
881181b6d1fffff,2024,16,1,0,0.024404272764626554
881181b6d1fffff,2024,18,1,0,0.023275479137974904
881181b6d1fffff,2024,20,1,0,0.02403183351344515
881181b6d3fffff,2023,0,1,0,0.10498915033146902
881181b6d3fffff,2023,16,1,0,0.1107778378679863
881181b6d3fffff,2023,17,1,0,0.11320613736048352
881181b6d3fffff,2023,18,1,0,0.11299331698013951
881181b6d3fffff,2023,22,1,0,0.11330904846164173
881181b6d3fffff,2024,14,1,0,0.11018645779515623
881181b6d3fffff,2024,22,1,0,0.11476817319832469
881181b6d5fffff,2022,12,1,0,0.050229822868619524
881181b6d5fffff,2022,16,1,0,0.05174253161956002
881181b6d5fffff,2022,17,1,0,0.05212070880729515
881181b6d5fffff,2022,22,1,0,0.054273742213215466
881181b6d5fffff,2023,6,1,0,0.04607561174008688
881181b6d5fffff,2023,19,1,0,0.05082694087800332
881181b6d5fffff,2024,2,1,0,0.04611920089043386
881181b6d5fffff,2024,9,1,0,0.04704516900065207
881181b6d5fffff,2024,10,1,0,0.04758832049102738
881181b6d5fffff,2024,14,2,0,0.05105411373273236
881181b6d5fffff,2024,16,2,0,0.05174253161956002
881181b6d5fffff,2024,17,1,0,0.050070586502533064
881181b6d5fffff,2024,18,1,0,0.052498885995030276
881181b6d5fffff,2024,20,1,1,0.05325524037050052
881181b6d7fffff,2022,3,1,0,0.05762500680528313
881181b6d7fffff,2022,10,1,0,0.1073772526308859
881181b6d7fffff,2022,13,1,0,0.06327322051204036
881181b6d7fffff,2022,18,2,0,0.06465157587452544
881181b6d7fffff,2022,19,1,0,0.06400469190987954
881181b6d7fffff,2022,20,1,0,0.062497721095492766
881181b6d7fffff,2023,1,1,0,0.057082992398986655
881181b6d7fffff,2023,8,1,0,0.0577946205400311
881181b6d7fffff,2023,9,1,0,0.060222920032528306
881181b6d7fffff,2023,12,1,0,0.05930732929097159
881181b6d7fffff,2023,13,1,0,0.0617356287834688
881181b6d7fffff,2023,19,2,0,0.06374842662178427
881181b6d7fffff,2023,20,1,1,0.06438286909761466
881181b6d7fffff,2023,22,1,0,0.06335124863556753
881181b6d7fffff,2023,23,2,0,0.0646486453275511
881181b6d7fffff,2024,8,1,0,0.0577946205400311
881181b6d7fffff,2024,9,1,0,0.060222920032528306
881181b6d7fffff,2024,12,1,0,0.05930732929097159
881181b6d7fffff,2024,14,1,0,0.06006368366644184
881181b6d7fffff,2024,15,2,0,0.06052434800549705
881181b6d7fffff,2024,18,3,0,0.0625858839052217
881181b6d7fffff,2024,19,3,0,0.06332131780829219
881181b6d7fffff,2024,20,1,0,0.062497721095492766
881181b6d7fffff,2024,21,2,0,0.06354765633351607
881181b6d7fffff,2024,23,1,1,0.06577954812806473
881181b6d9fffff,2022,10,1,0,0.02008166447233604
881181b6d9fffff,2022,12,1,0,0.02302135745694494
881181b6d9fffff,2022,13,1,0,0.02121619603554141
881181b6d9fffff,2022,17,1,0,0.024614052788603808
881181b6d9fffff,2022,19,1,0,0.025370407164074057
881181b6d9fffff,2022,21,2,0,0.024159126386102313
881181b6d9fffff,2023,10,1,0,0.02196681247445794
881181b6d9fffff,2023,13,1,0,0.02105122173290123
881181b6d9fffff,2023,16,1,0,0.024235875600868685
881181b6d9fffff,2023,17,1,1,0.024614052788603808
881181b6d9fffff,2023,19,1,0,0.02704387186993078
881181b6d9fffff,2024,0,1,0,0.01686023066924625
881181b6d9fffff,2024,6,1,1,0.020454103723517445
881181b6d9fffff,2024,10,1,0,0.02196681247445794
881181b6d9fffff,2024,12,2,0,0.020972563488637158
881181b6d9fffff,2024,13,1,0,0.023101344037663313
881181b6d9fffff,2024,14,1,0,0.023479521225398436
881181b6d9fffff,2024,15,2,0,0.02291512441207261
881181b6d9fffff,2024,16,2,0,0.024235875600868685
881181b6dbfffff,2022,15,1,0,0.054807046838885626
881181b6dbfffff,2023,9,1,0,0.05458810601723696
881181b6dbfffff,2024,9,1,0,0.052537983712474874
881181b6ddfffff,2022,7,1,0,0.022400540654981562
881181b6ddfffff,2022,10,1,0,0.02353507221818693
881181b6ddfffff,2022,14,1,0,0.02504778096912743
881181b6ddfffff,2022,21,1,0,0.027695021283273297
881181b6ddfffff,2022,22,1,0,0.028335345938253115
881181b6ddfffff,2023,11,1,0,0.023913249405922057
881181b6ddfffff,2023,17,1,0,0.026182312532332802
881181b6ddfffff,2023,20,1,0,0.027615034702554928
881181b6ddfffff,2024,0,1,0,0.018613729056793992
881181b6ddfffff,2024,1,1,0,0.01834350269105343
881181b6ddfffff,2024,14,2,0,0.02427898510484165
881181b6ddfffff,2024,16,1,0,0.027341727073169238
881181b6ddfffff,2024,18,1,0,0.026560489720067925
881181b6ddfffff,2024,22,1,0,0.028335345938253115
881181b6e1fffff,2022,9,1,0,0.06926179359729763
881181b6e1fffff,2022,11,1,1,0.07206827027752996
881181b6e1fffff,2022,13,1,0,0.0728246246530002
881181b6e1fffff,2022,23,1,0,0.07498339599547425
881181b6e1fffff,2023,3,1,0,0.06725487793813158
881181b6e1fffff,2023,7,1,0,0.06850543922182738
881181b6e1fffff,2023,8,1,0,0.07247133044289615
881181b6e1fffff,2023,11,1,0,0.0704813128824248
881181b6e1fffff,2023,13,1,0,0.07123766725789506
881181b6e1fffff,2023,15,1,0,0.07169583102634855
881181b6e1fffff,2023,19,1,0,0.07509368777941096
881181b6e1fffff,2024,16,1,0,0.07207400821408368
881181b6e1fffff,2024,17,1,0,0.07275037600883555
881181b6e1fffff,2024,20,1,0,0.07342174266238399
881181b6e1fffff,2024,21,1,0,0.07379991985011912
881181b6e1fffff,2024,22,1,0,0.07460521880773911
881181b6e5fffff,2023,3,1,0,0.041470243159631555
881181b6e5fffff,2023,8,1,0,0.04151202423595733
881181b6e5fffff,2023,13,1,0,0.043104719567616204
881181b6e5fffff,2023,22,1,0,0.04660548742183684
881181b6e5fffff,2024,13,1,0,0.04293974526497602
881181b6e5fffff,2024,16,1,0,0.04612439913294347
881181b6e5fffff,2024,18,2,0,0.046880753508413725
881181b6e9fffff,2022,5,1,0,0.031093921781880918
881181b6e9fffff,2022,12,1,0,0.03347901462878209
881181b6e9fffff,2022,13,1,0,0.03369221751387704
881181b6e9fffff,2022,16,1,0,0.036876871381844485
881181b6e9fffff,2022,20,2,0,0.036421944979343
881181b6e9fffff,2022,23,1,0,0.038199301768129905
881181b6e9fffff,2023,0,1,0,0.02903806154056512
881181b6e9fffff,2023,8,2,0,0.031801331575201416
881181b6e9fffff,2023,11,1,0,0.03310083744104697
881181b6e9fffff,2023,12,1,0,0.035364162630904
881181b6e9fffff,2023,15,1,0,0.034882635473649205
881181b6e9fffff,2023,16,1,0,0.03499172337972259
881181b6e9fffff,2023,17,1,0,0.03585332981829322
881181b6e9fffff,2023,18,1,0,0.03763322575731474
881181b6e9fffff,2023,19,1,0,0.03596128064028778
881181b6e9fffff,2023,21,1,0,0.04030534904909167
881181b6e9fffff,2023,22,1,0,0.03735795967073785
881181b6e9fffff,2023,23,1,0,0.039786259163235055
881181b6e9fffff,2024,3,1,0,0.030820996657246177
881181b6e9fffff,2024,10,1,0,0.032722660253311844
881181b6e9fffff,2024,14,1,0,0.03663304758256476
881181b6e9fffff,2024,16,1,0,0.037389401958035015
881181b6e9fffff,2024,18,1,0,0.03763322575731474
881181b6e9fffff,2024,19,2,0,0.037823074145597185
881181b6e9fffff,2024,20,3,0,0.03713281479803706
881181b6e9fffff,2024,22,1,0,0.037522933973378025
881181b6ebfffff,2024,7,1,0,0.0784254630732236
881181b6ebfffff,2024,16,1,0,0.0818290577628397
881181b6edfffff,2022,14,2,0,0.017034922994788766
881181b6edfffff,2023,0,1,0,0.010977528681360689
881181b6edfffff,2023,8,1,0,0.015790921020759064
881181b6edfffff,2023,18,1,0,0.019572692898110304
881181b6edfffff,2023,23,1,0,0.019840578301908718
881181b6edfffff,2024,3,1,0,0.012760463798041742
881181b6edfffff,2024,9,2,0,0.014268071207240484
881181b6edfffff,2024,10,1,0,0.014497153091467232
881181b6edfffff,2024,11,2,0,0.016224593208321238
881181b6edfffff,2024,20,1,0,0.02032904727358055
881181b6edfffff,2024,21,1,0,0.020707224461315673
881181b6edfffff,2024,22,1,0,0.019297426811533416
881181b741fffff,2022,0,1,0,0.0382293051151239
881181b741fffff,2022,8,1,0,0.04129076575677695
881181b741fffff,2023,8,2,0,0.04107506230108029
881181b741fffff,2024,3,1,0,0.039528810980969456
881181b741fffff,2024,8,1,0,0.0409925751497602
881181b741fffff,2024,15,1,0,0.046202468344858666
881181b741fffff,2024,19,1,0,0.045317498517486746
881181b741fffff,2024,22,1,1,0.04671417754793681
881181b741fffff,2024,23,1,0,0.04897750273779383
881181b749fffff,2023,19,1,0,0.0514647608276449
881181b749fffff,2023,20,1,0,0.052355468591570545
881181b749fffff,2024,10,1,0,0.04835935674504554
881181b749fffff,2024,17,1,0,0.04865828414741257
881181b749fffff,2024,18,1,0,0.04903646133514769
881181b749fffff,2024,19,1,0,0.0514647608276449
881181b749fffff,2024,21,1,0,0.05017099289835307
881181b74bfffff,2022,11,1,0,0.02608953917032365
881181b74bfffff,2022,21,2,0,0.02694655123049444
881181b74bfffff,2022,23,1,0,0.02716888255267962
881181b74bfffff,2023,0,1,0,0.018305832932131588
881181b74bfffff,2023,12,1,0,0.07024715530342675
881181b74bfffff,2023,13,1,0,0.02312496320808368
881181b74bfffff,2023,19,1,0,0.027791704912806848
881181b74bfffff,2024,9,1,0,0.02191044506415994
881181b74bfffff,2024,20,1,0,0.025772203522229552
881181b74dfffff,2022,7,1,0,0.08116994678422576
881181b74dfffff,2022,11,1,0,0.08314582044482319
881181b74dfffff,2022,22,1,0,0.08826568619716352
881181b74dfffff,2024,0,1,0,0.0787848539373246
881181b765fffff,2022,6,1,0,0.020921983645562404
881181b765fffff,2022,16,1,0,0.024703755522913644
881181b765fffff,2022,18,1,0,0.02751023220314597
881181b765fffff,2022,20,1,0,0.02621646427385414
881181b765fffff,2023,8,1,0,0.021814210998317814
881181b765fffff,2023,11,1,0,0.026536456594856827
881181b765fffff,2024,16,1,0,0.026753877827675725
881181b765fffff,2024,18,2,0,0.026809372827502773
881181b76dfffff,2022,14,1,0,0.06395007996310177
881181b76dfffff,2022,17,2,0,0.06678143072897635
881181b76dfffff,2023,16,1,0,0.06812917406926548
881181b76dfffff,2023,18,1,0,0.06786046729235469
881181b76dfffff,2023,20,1,0,0.0662191430895125
881181b76dfffff,2024,7,1,0,0.0631879876510778
881181b76dfffff,2024,13,1,0,0.0669946425060601
881181b76dfffff,2024,17,2,0,0.065944698376048
881181b76dfffff,2024,20,1,0,0.06861682166782493
88118524b7fffff,2022,16,1,0,0.1423256616490081
8811852515fffff,2024,21,1,0,0.18706144125757865
8811852531fffff,2022,13,1,0,0.032664755276578326
8811852531fffff,2023,13,1,0,0.0302670766982659
8811852531fffff,2023,15,1,0,0.0313216216807529
8811852587fffff,2022,1,1,0,0.08951294308287479
8811852587fffff,2022,14,1,0,0.09446528966320346
8811852591fffff,2024,21,1,0,0.2529989730730313
88118525bbfffff,2024,9,1,1,0.05395905053039383
88118525e3fffff,2022,23,1,1,0.31706942658368664
88118525e5fffff,2022,3,1,0,0.04175673301446923
88118525e5fffff,2022,9,1,0,0.04330048376397835
88118525e5fffff,2022,20,1,0,0.04792359773872164
88118525e5fffff,2023,1,1,2,0.04100037863899898
88118525e5fffff,2023,8,1,0,0.0430872808788834
88118525e5fffff,2023,19,1,0,0.04913237794609167
88118525e5fffff,2024,11,1,0,0.044221812442088775
88118525e5fffff,2024,15,1,1,0.09183317172482106
88118525e5fffff,2024,16,1,0,0.047997846382886296
88118525e7fffff,2022,23,1,0,0.18260838046806963
88118525e7fffff,2023,7,1,0,0.17578286742087243
88118525e7fffff,2023,23,1,0,0.22682188299773953
88118525e7fffff,2024,16,1,0,0.17764887038191698
88118525e7fffff,2024,17,1,0,0.17816292054693728
8811852ebbfffff,2024,16,1,1,0.20478211884493053
8811aa0001fffff,2022,15,1,0,0.08465102442787645
8811aa0003fffff,2022,15,1,0,0.08163978868091441
8811aa0003fffff,2023,8,2,0,0.08079922937700185
8811aa0003fffff,2023,17,1,0,0.08252935936076124
8811aa0003fffff,2024,7,1,0,0.07861437117903342
8811aa0003fffff,2024,9,1,0,0.07937072555450368
8811aa0005fffff,2022,7,1,0,0.04369293772081179
8811aa0005fffff,2022,19,1,0,0.04823106397363328
8811aa0005fffff,2023,19,1,0,0.04823106397363328
8811aa0005fffff,2024,9,1,0,0.042399169791519954
8811aa0005fffff,2024,10,1,0,0.044827469284017166
8811aa0005fffff,2024,17,1,0,0.04747470959816303
8811aa0017fffff,2023,8,1,0,0.07352078012011166
8811aa0017fffff,2024,9,1,0,0.07543654903641833
8811aa001dfffff,2022,19,1,0,0.05093493596043815
8811aa0021fffff,2022,0,1,0,0.0
8811aa0021fffff,2022,6,2,0,0.0031824004515097586
8811aa0021fffff,2022,7,1,0,0.004947745727853772
8811aa0021fffff,2022,9,1,0,0.005489760134150253
8811aa0021fffff,2022,12,2,0,0.004275978785576791
8811aa0021fffff,2022,13,1,0,0.006704278278073995
8811aa0021fffff,2022,14,1,0,0.00862004719438068
8811aa0021fffff,2022,15,2,0,0.007286854516769073
8811aa0021fffff,2022,16,3,0,0.007200726732120393
8811aa0021fffff,2022,17,2,0,0.008985782893300272
8811aa0021fffff,2022,18,4,0,0.007313837776273315
8811aa0021fffff,2022,20,1,0,0.010889110320791423
8811aa0021fffff,2023,13,2,0,0.005761704277013044
8811aa0021fffff,2023,15,1,0,0.0055463833260673235
8811aa0021fffff,2023,16,1,0,0.005924560513802447
8811aa0021fffff,2023,19,1,0,0.00948587198067526
8811aa0021fffff,2023,22,1,0,0.008455771107457887
8811aa0021fffff,2023,23,1,0,0.00869807531790785
8811aa0021fffff,2024,8,3,0,0.00370806964647727
8811aa0021fffff,2024,12,1,0,0.004275978785576791
8811aa0021fffff,2024,21,1,0,0.007679573475192905
8811aa0021fffff,2024,22,1,0,0.010370020434934808
8811aa0023fffff,2022,7,1,0,0.030832380685791413
8811aa0023fffff,2022,11,1,0,0.028757375403398264
8811aa0023fffff,2022,12,1,0,0.02913555259113339
8811aa0023fffff,2022,15,2,0,0.03137763245803989
8811aa0023fffff,2022,19,1,0,0.035370506938612906
8811aa0023fffff,2022,20,2,0,0.03402276359832379
8811aa0023fffff,2022,21,1,0,0.03370008141041571
8811aa0023fffff,2023,7,1,0,0.02740964095509795
8811aa0023fffff,2023,10,2,0,0.030173055232329965
8811aa0023fffff,2023,11,1,0,0.030807497708160346
8811aa0023fffff,2023,12,1,0,0.02913555259113339
8811aa0023fffff,2023,18,1,0,0.03345473802230622
8811aa0023fffff,2023,20,1,0,0.03232594439565457
8811aa0023fffff,2023,22,1,0,0.03317947193572933
8811aa0023fffff,2024,0,1,0,0.0248595738055566
8811aa0023fffff,2024,7,1,0,0.02929478895721985
8811aa0023fffff,2024,8,1,0,0.027622843840192896
8811aa0023fffff,2024,9,3,0,0.028217155545753245
8811aa0023fffff,2024,11,1,0,0.030807497708160346
8811aa0023fffff,2024,13,1,0,0.03323731678948732
8811aa0023fffff,2024,15,2,0,0.03308900232338663
8811aa0023fffff,2024,20,1,0,0.03421109239777646
8811aa0023fffff,2024,22,1,0,0.03536546721777657
8811aa0023fffff,2024,23,1,0,0.033557649123464456
8811aa0025fffff,2022,12,1,0,0.048219501857488696
8811aa0025fffff,2022,16,1,0,0.04771118962902213
8811aa0025fffff,2022,21,1,0,0.049602075567697745
8811aa0025fffff,2023,12,1,0,0.04619848087808163
8811aa0025fffff,2023,18,2,0,0.04845166500536057
8811aa0025fffff,2024,0,1,0,0.04192250209250484
8811aa0025fffff,2024,17,1,0,0.04792439251411707
8811aa0027fffff,2022,2,1,0,0.045451382394201545
8811aa0027fffff,2022,12,1,0,0.049135981106948265
8811aa0027fffff,2022,15,1,0,0.05010553836751346
8811aa0027fffff,2022,19,2,0,0.054180899999406555
8811aa0027fffff,2023,0,1,0,0.04636849272458802
8811aa0027fffff,2023,16,1,0,0.05253383786001066
8811aa0027fffff,2023,18,1,0,0.05329019223548091
8811aa0027fffff,2024,14,1,0,0.04972736117977833
8811aa0027fffff,2024,15,1,0,0.05010553836751346
8811aa0027fffff,2024,19,1,0,0.05366836942321604
8811aa0029fffff,2022,14,1,0,0.031520423804541196
8811aa0029fffff,2022,15,1,0,0.03394872329703841
8811aa0029fffff,2022,17,1,0,0.03265495536774657
8811aa0029fffff,2022,18,1,0,0.033033132555481695
8811aa0029fffff,2022,19,1,0,0.033411309743216815
8811aa0029fffff,2022,21,3,0,0.034961021088701215
8811aa0029fffff,2023,8,1,0,0.03130148298289254
8811aa0029fffff,2023,13,2,0,0.032167307769187116
8811aa0029fffff,2023,15,1,0,0.03394872329703841
8811aa0029fffff,2023,16,1,0,0.03432690048477353
8811aa0029fffff,2023,21,3,0,0.03558940375607518
8811aa0029fffff,2023,22,1,0,0.03839570280700052
8811aa0029fffff,2023,23,1,0,0.03518616596140201
8811aa0029fffff,2024,6,1,1,0.028495006302660202
8811aa0029fffff,2024,12,1,0,0.03435178346240459
8811aa0029fffff,2024,13,1,0,0.03370489949775868
8811aa0029fffff,2024,14,2,0,0.033570546109303274
8811aa0029fffff,2024,15,2,0,0.032305289920334254
8811aa0029fffff,2024,17,1,0,0.03624266940108021
8811aa0029fffff,2024,20,1,0,0.03583960923571402
8811aa002bfffff,2022,7,1,0,0.0023850928469011713
8811aa002bfffff,2022,8,1,0,0.0027632700346362955
8811aa002bfffff,2022,9,1,0,0.0031414472223714194
8811aa002bfffff,2022,13,1,0,0.004952346580328667
8811aa002bfffff,2022,16,1,0,0.007838809841279366
8811aa002bfffff,2022,17,1,0,0.006166864724252411
8811aa002bfffff,2022,18,1,0,0.006545041911987535
8811aa002bfffff,2022,21,1,0,0.007815446452478067
8811aa002bfffff,2023,14,1,0,0.005466396745348953
8811aa002bfffff,2024,9,1,0,0.0067291612557050596
8811aa002dfffff,2022,10,1,0,0.061867606114316416
8811aa002dfffff,2022,13,1,0,0.06300213767752179
8811aa002dfffff,2022,23,1,0,0.0690961793268798
8811aa002dfffff,2023,10,1,0,0.06391772841907849
8811aa002dfffff,2023,14,2,0,0.06346280201657699
8811aa002dfffff,2023,15,1,0,0.0658086143577541
8811aa002dfffff,2023,16,1,0,0.06618679154548922
8811aa002dfffff,2023,17,1,0,0.06656496873322436
8811aa002dfffff,2023,18,1,0,0.06505799791883758
8811aa002dfffff,2023,20,1,0,0.06769950029642972
8811aa002dfffff,2024,9,1,0,0.06148942892658129
8811aa002dfffff,2024,10,1,0,0.061867606114316416
8811aa002dfffff,2024,11,1,0,0.06429590560681361
8811aa002dfffff,2024,14,2,0,0.06466164130573321
8811aa002dfffff,2024,17,1,0,0.06656496873322436
8811aa002dfffff,2024,19,1,0,0.0673213231086946
8811aa002dfffff,2024,22,1,0,0.06731628338785828
8811aa0031fffff,2022,13,1,0,0.08298765357451911
8811aa0031fffff,2022,15,1,0,0.08498340907154417
8811aa0031fffff,2022,17,1,0,0.08471470229463336
8811aa0031fffff,2022,20,1,0,0.08328658097688614
8811aa0031fffff,2023,6,1,0,0.0779921003485944
8811aa0031fffff,2023,14,1,0,0.08306764015523747
8811aa0031fffff,2023,15,1,0,0.08344581734297261
8811aa0031fffff,2023,17,1,0,0.08420217171844285
8811aa0031fffff,2023,18,1,0,0.08269520090405608
8811aa0031fffff,2023,20,1,0,0.08533670328164822
8811aa0031fffff,2024,11,1,0,0.08193310859203211
8811aa0031fffff,2024,18,1,0,0.08509287948236849
8811aa0031fffff,2024,19,1,0,0.0849585260939131
8811aa0033fffff,2022,7,1,0,0.029032325507789968
8811aa0033fffff,2022,12,1,0,0.030758237143825407
8811aa0033fffff,2023,11,1,0,0.03243018226085237
8811aa0033fffff,2023,13,1,0,0.034860001342179335
8811aa0033fffff,2023,14,1,0,0.03356471382405774
8811aa0033fffff,2024,6,1,0,0.028489174017414663
8811aa0033fffff,2024,10,1,0,0.03016685707099534
8811aa0033fffff,2024,14,1,0,0.03151459151929565
8811aa0033fffff,2024,16,1,0,0.03432106819952799
8811aa0035fffff,2022,10,1,0,0.06329274703482557
8811aa0035fffff,2022,14,1,0,0.06464048148312587
8811aa0035fffff,2022,17,1,0,0.06593998734897143
8811aa0035fffff,2022,23,2,0,0.0682396154877984
8811aa0035fffff,2023,7,1,0,0.06183092353924843
8811aa0035fffff,2023,15,1,0,0.0683081820971779
8811aa0035fffff,2023,17,1,0,0.06906453647264814
8811aa0035fffff,2024,11,1,1,0.06320775931290375
8811aa0035fffff,2024,12,1,0,0.06563605880540097
8811aa0035fffff,2024,13,1,0,0.063964113688374
8811aa0035fffff,2024,16,2,0,0.06526361955421955
8811aa0035fffff,2024,18,1,0,0.06601997392968979
8811aa0037fffff,2022,17,1,0,0.1379497020455363
8811aa0037fffff,2023,15,1,0,0.139107596997543
8811aa0037fffff,2023,20,1,0,0.1409984829362186
8811aa0037fffff,2024,7,1,0,0.136082179495662
8811aa0037fffff,2024,18,1,0,0.14024212856074836
8811aa0039fffff,2024,21,1,0,0.16589425646347597
8811aa003dfffff,2022,16,1,0,0.018268556288903004
8811aa003dfffff,2023,21,2,1,0.01997111342812595
8811aa0055fffff,2022,19,1,0,0.04997575583849485
8811aa0063fffff,2022,10,1,0,0.08356561021847327
8811aa0063fffff,2022,12,1,0,0.08227184228918143
8811aa0063fffff,2022,16,1,0,0.085834673344884
8811aa0063fffff,2022,17,1,0,0.08775044226119068
8811aa0063fffff,2023,11,1,0,0.0818936651014463
8811aa00e1fffff,2022,22,1,1,0.030412807423408694
8811aa00e1fffff,2023,12,1,0,0.024860397675596214
8811aa00e1fffff,2024,12,1,0,0.02636888807881276
8811aa00e5fffff,2022,17,1,0,0.09928234437291665
8811aa00e5fffff,2022,18,1,0,0.14441565599186718
8811aa00e5fffff,2023,0,1,0,0.09106535734390216
8811aa00e5fffff,2023,21,1,0,0.10079505312385713
8811aa00e5fffff,2024,1,1,0,0.09144353453163727
8811aa00e5fffff,2024,11,1,0,0.09855087297507746
8811aa00e5fffff,2024,14,1,0,0.09814781280971126
8811aa00e5fffff,2024,17,1,0,0.09928234437291665
8811aa00e5fffff,2024,18,2,0,0.09966052156065176
8811aa00e5fffff,2024,19,1,0,0.10003869874838689
8811aa00e5fffff,2024,21,2,0,0.09983792846011867
8811aa00e5fffff,2024,22,1,0,0.09938525547407487
8811aa00e5fffff,2024,23,1,0,0.09976343266181
8811aa00e9fffff,2022,17,1,0,0.022954661632027
8811aa00e9fffff,2022,23,1,0,0.02699436262889899
8811aa00e9fffff,2023,17,1,0,0.023814748481767865
8811aa00e9fffff,2024,6,1,0,0.019063801848602374
8811aa00edfffff,2022,7,1,0,0.06786848450170174
8811aa00edfffff,2022,17,1,0,0.07165025637905298
8811aa00edfffff,2022,19,1,0,0.07035648844976114
8811aa00edfffff,2023,9,1,0,0.07016243060574355
8811aa00edfffff,2023,20,1,0,0.07278478794225836
8811aa00edfffff,2024,10,1,0,0.07054060779347868
8811aa00edfffff,2024,13,1,0,0.06873582887682608
8811aa00edfffff,2024,19,1,0,0.07240661075452323
8811aa0113fffff,2022,0,1,0,0.06603833651845115
8811aa0113fffff,2023,10,1,0,0.06955796092855769
8811aa0113fffff,2024,21,1,0,0.07576803229840613
8811aa0113fffff,2024,22,1,0,0.07452320895126405
8811aa0117fffff,2022,15,1,0,0.06457325795598241
8811aa0117fffff,2022,19,1,0,0.06673437026039859
8811aa011bfffff,2022,4,1,1,0.06783208989631064
8811aa011bfffff,2022,12,1,0,0.07097201752985229
8811aa011bfffff,2022,14,1,0,0.07202656251233928
8811aa011bfffff,2022,16,1,0,0.07057047695331586
8811aa011bfffff,2023,7,1,0,0.06716688226369974
8811aa011bfffff,2023,8,1,0,0.0674091864741497
8811aa011bfffff,2023,16,1,0,0.07402231800936435
8811aa011bfffff,2024,7,1,0,0.06719598358905476
8811aa011bfffff,2024,11,1,0,0.07213143207068873
8811aa011bfffff,2024,13,1,0,0.06930007241282533
8811aa011bfffff,2024,14,1,0,0.07172837190532252
8811aa0153fffff,2022,10,1,0,0.04953599504841024
8811aa0153fffff,2022,17,1,0,0.050133113057794026
8811aa0153fffff,2022,18,1,0,0.050511290245529146
8811aa0153fffff,2022,22,1,0,0.05395961116957107
8811aa0153fffff,2023,18,2,0,0.051536351397910185
8811aa0153fffff,2024,8,1,0,0.04672951836817791
8811aa0153fffff,2024,10,1,0,0.047998403319838685
8811aa0153fffff,2024,13,1,0,0.05067052661161561
8811aa015bfffff,2023,15,1,0,0.03336900505202071
8811aa0183fffff,2022,15,1,0,0.03840401128399291
8811aa0183fffff,2024,9,1,0,0.037672539886153725
8811aa018bfffff,2022,3,1,0,0.022562920231817194
8811aa018bfffff,2023,14,1,0,0.024575573827536962
8811aa018bfffff,2023,17,1,0,0.027595253392864234
8811aa018bfffff,2024,8,1,0,0.022306510701126218
8811aa018bfffff,2024,18,1,0,0.027973430580599357
8811aa0191fffff,2024,17,1,0,0.10435845009731222
8811aa0199fffff,2023,19,1,0,0.03594620168183704
8811aa0199fffff,2024,6,1,0,0.03102989824128042
8811aa019dfffff,2023,12,1,0,0.10084271263013761
8811aa019dfffff,2023,15,1,0,0.10197724419334298
8811aa01b9fffff,2022,14,1,0,0.0555265739815593
8811aa01b9fffff,2022,18,1,0,0.05792847090759568
8811aa01bbfffff,2023,23,1,2,0.05484661150350041
8811aa01c1fffff,2024,12,1,0,0.1356163747543422
8811aa01c1fffff,2024,18,1,0,0.13548775930244053
8811aa01c3fffff,2022,11,1,0,0.028622235369518845
8811aa01c3fffff,2023,12,1,0,0.028864539579968807
8811aa01c3fffff,2023,20,1,1,0.033940079386611886
8811aa01c3fffff,2023,21,1,0,0.034318256574347006
